Case,Activity,Timestamp,Complete Timestamp,Resource
13617.0,Application Receipt,2025-01-01 09:13:18,2025-01-01 09:32:07,loan officer 1
13617.0,Document Verification,01.01.2025 09:34,2025-01-01 09:52:51,Clerk 1
13617.0,Credit Check,2025-01-01 09:53:11,2025-01-01 10:39:23,Credit Analyst 1
13617.0,Risk Assessment,2025-01-01 10:41:30,2025-01-01 11:28:44,Risk Analyst 1
13617.0,Approval Decision,2025-01-01 11:38:10,2025-01-01 12:06:53,Legal Advisor 1
13617.0,Loan Agrement Preparation,2025-01-01 12:13:26,2025-01-01 12:52:21,Legal Advisor 1
13617.0,Loan Disbusement,2025-01-01 12:56:18,2025-01-01 13:21:04,Bank Teller 1
13617.0,Case Closure,2025-01-01 13:23:43,2025-01-01 13:32:01,Loan Officer 1
5.0,Application Receipt,2025-01-01 09:34:32,,Loan Officer 1
5.0,Document Verification,,2025-01-01 10:20:07,Clerk 1
5.0,Credit Check,2025-01-01 10:30:06,2025-01-01 11:14:52,Credit Analyst 1
5.0,Risk Assessment,2025-01-03 16:12:19,2025-01-01 11:55:05,Risk Analyst 1
,Collateral Evaluaton,2025/01/01 11:56:10,2025-01-01 13:01:30,Appraiser 1
5.0,Approval Decision,2025-01-01 13:05:43,2025-01-01 13:23:05,Manager 1
5.0,Background Check,2025-01-01 13:23:43,2025-01-01 13:44:12,Appraiser 1
5.0,Loan Disbursement,2025-01-01 13:49:29,,Bank Teller 1
5.0,Case Closure,2025-01-01 14:30:29,2025-01-01 14:40:46,Loan Officer 1
6.0,Application Receipt,,2025-01-01 10:12:42,Risk Analyst 1
6.0,Document Verification,,2025-01-01 10:55:38,Clerk 1
6.0,Credit Check,2025-01-01 11:00:10,2025-01-01 11:58:26,Credit Analyst 1
6.0,Rish Assessment,2025-01-01 12:53:32,,Risk Analyst 1
6.0,Approval Decision,2025-01-01 12:58:33,2025-01-01 13:20:15,Manager 1
6.0,Loan Agreement Preparation,2025-01-01 13:22:02,2025-01-01 14:24:17,Legal Advisor 1
6.0,Loan Disbursement,2025-01-01 14:27:16,2025-01-01 14:41:59,Bank Teller 1
6.0,Case Closure,2025-01-01 14:48:23,2025-01-01 14:57:02,Loan Officer 1
7.0,Application Receipt,2025-01-01 10:18:57,2025-01-01 10:32:30,Loan Officer 1
7.0,Document Verification,03/01/2025 11:57:52,2025-01-01 11:01:47,Clerk 1
,Credit Check,2025-01-01 11:11:05,2025-01-01 12:03:12,Credit Analyst 1
7.0,Risk Assessment,2025-01-01 12:11:59,2025-01-01 12:56:12,Risk Analyst 1
7.0,Approval Decision,2025-01-01 12:56:47,2025-01-01 13:17:18,Manager 1
7.0,Loan Disburesment,,,
7.0,Case Closure,2025-01-01 14:39:56,2025-01-01 14:50:17,Loan Officer 1
,Application Receipt,,2025-01-01 10:46:39,Loan Officer 1
19435.0,Document Verifcation,2025-01-01 10:55:23,2025-01-01 11:20:30,
19435.0,Credit Check,2025-01-01 11:25:53,2025-01-01 12:19:44,Credit Analyst 1
19435.0,Risk Assessment,2025-01-01 12:27:02,2025-01-01 13:09:38,Risk Analyst 1
,Approval Decision,,2025-01-01 13:49:32,Manager 1
,Loan Agreement Preparation,2025/01/01 13:56:02,2025-01-01 14:29:52,Legal Advisor 1
19435.0,Loan Disbursement,2025-01-01 14:31:04,2025-01-01 14:53:22,Bank Teller 1
19435.0,Case Closre,2025-01-01 14:55:36,2025-01-01 15:03:30,Loan Officer 1
9.0,Application Receipt,2025-01-01 10:52:52,2025-01-01 11:12:24,Loan Officer 1
9.0,Document Verification,2025-01-01 11:14:41,2025-01-01 11:57:49,Clerk 1
9.0,Credit Check,2025-01-01 11:58:32,2025-01-01 12:35:13,Credit Analyst 1
9.0,Risk Assessment,2025-01-01 12:37:36,2025-01-01 13:14:13,
9.0,Collateral Evaluation,2025-01-01 13:15:32,2025-01-01 14:33:24,appraiser 1
9.0,Approval Decision,2025-01-01 14:42:46,2025-01-01 15:01:38,Manager 1
9.0,Property Survey,2025-01-01 15:09:29,2025-01-01 15:49:36,Legal Advisor 1
9.0,Loan Disbursement,2025-01-01 15:57:40,,Bank Teller 1
9.0,Case Closure,2025-01-01 16:22:49,2025-01-01 16:34:04,Clerk 1
,Application Receipt,2025-01-01 11:12:12,2025-01-01 11:29:01,Loan Officer 1
10.0,Crdit Check,2025-01-01 12:06:04,2025-01-01 13:01:56,CreditAnalyst1
10.0,Risk Assessment,2025-01-01 13:03:50,2025-01-01 13:38:03,Risk Analyst 1
10.0,Approval Decision,2025-01-01 13:42:32,2025-01-01 14:03:16,Manager 1
10.0,Loan Agreement Preparation,2025-01-01 14:05:46,2025-01-01 14:54:34,Legal Advisor 1
10.0,Loan Disbursement,2025-01-01 15:03:48,2025-01-01 15:14:30,Bank Teller 1
10.0,Case Closure,2025-01-01 15:20:00,2025-01-01 15:32:05,Loan Officer 1
11.0,Application Receipt,2025-01-01 11:42:11,2025-01-01 12:04:09,Loan Officer 1
11.0,Document Verification,2025-01-01 12:05:48,2025-01-01 12:28:52,CLERK 1
11.0,Credit Check,2025-01-01 12:33:43,2025-01-01 13:26:28,Credit Analyst 1
11.0,Risk Assessment,2025-01-01 13:27:03,2025-01-01 14:16:55,Risk Analyst 1
11.0,Approval Decision,2025-01-01 14:20:42,2025-01-01 14:50:24,Manager 1
11.0,Rejection Notification,,2025-01-01 15:08:01,CLERK 1
11.0,Case Closure,2025-01-01 15:12:34,2025-01-01 15:17:34,Manager 1
12.0,Application Receipt,2025-01-01 12:03:18,2025-01-01 12:22:58,loan officer 1
,Document Verification,2025-01-01 12:25:57,2025-01-01 13:06:16,Clerk 1
12.0,Credit Check,2025-01-01 13:11:41,2025-01-01 13:58:36,Credit Analyst 1
12.0,Risk Assessment,2025-01-01 14:06:05,2025-01-01 14:58:29,clerk 1
12.0,Approval Decision,,,Manager 1
,Loan Agreement Preparation,2025-01-01 15:39:50,2025-01-01 16:38:49,
12.0,Loan Disbursement,2025-01-01 16:39:37,2025-01-01 17:10:15,Bank Teller 1
12.0,Case Closure,2025-01-01 17:12:06,2025-01-01 17:18:23,Loan Officer 1
13.0,Application Receipt,2025-01-01 12:15:42,2025-01-01 12:27:20,Credit Analyst 1
13.0,Document Verification,2025-01-01 12:33:16,2025-01-01 12:57:10,Clerk 1
13.0,Credit Check,,2025-01-01 13:44:29,Credit Analyst 1
13.0,Risk Assessment,,2025-01-01 14:35:54,
13.0,Approval Decision,,2025-01-01 15:06:27,
13.0,Loan Disburesment,2025-01-01 15:45:00,2025-01-01 16:09:33,Bank Teller 1
13.0,Case Closure,2025-01-01 16:12:42,2025-01-01 16:22:43,Bank Teller 1
14.0,Application Receipt,2025/01/01 12:45:40,2025-01-01 12:59:07,Loan Officer 1
,Document Verification,2025-01-01 13:01:15,2025-01-01 13:29:28,Clerk 1
14.0,Credit Check,2025-01-01 13:38:17,2025-01-01 14:56:05,Credit Analyst 1
14.0,Risk Assessment,2025-01-01 15:04:52,2025-01-01 15:40:52,Legal Advisor 1
14.0,Tax Assessment,2025-01-01 15:49:12,2025-01-01 16:16:47,Manager 1
14.0,Loan Agreement Preparation,2025-01-01 16:23:49,2025-01-01 16:46:15,Legal Advisor 1
14.0,Loan Disbursement,2025-01-01 16:52:48,2025-01-01 17:03:16,bank teller 1
14.0,Case Closure,2025-01-01 17:03:21,2025-01-01 17:14:23,Loan Officer 1
15.0,Application Receipt,2025-01-01 13:14:27,2025-01-01 13:26:22,
15.0,Document Verification,2025-01-01 13:27:26,2025-01-01 13:51:25,Clerk 1
15.0,Credit Check,2025-01-01 13:57:28,2025-01-01 14:44:19,Bank Teller 1
15.0,Risk Assessment,2025-01-02 14:13:41,2025-01-01 15:35:34,Risk Analyst 1
15.0,Collateral Evaluation,2025-01-01 17:35:23,2025-01-01 15:38:13,Bank Teller 1
15.0,Approval Decision,2025-01-01 17:40:16,2025-01-01 18:14:53,Manager 1
15.0,Loan Agreement Preparation,2025-01-01 18:15:48,,Legal Advisor 1
15.0,Loan Disbursement,2025-01-01 18:54:12,2025-01-01 19:14:08,Bank Teller 1
15.0,Case Closure,2025-01-02 22:20:06,2025-01-01 19:32:05,Manager 1
16.0,Application Receipt,,2025-01-01 13:44:11,Loan Officer 1
16.0,Document Verification,2025-01-01 13:44:56,2025-01-01 14:15:26,Clerk 1
16.0,Credit Check,,2025-01-01 14:24:16,Credit Analyst 1
16.0,Rish Assessment,2025-01-01 15:35:01,2025-01-01 16:07:53,Risk Analyst 1
16.0,Approval Decision,2025-01-01 16:13:43,2025-01-01 16:40:35,Manager 1
16.0,Loan Agreement Preparation,2025-01-01 16:43:40,2025-01-01 17:32:51,Clerk 1
16.0,Loan Disbursement,2025-01-01 17:41:50,2025-01-01 18:04:41,Bank Teller 1
16.0,Case Closure,,,Loan Officer 1
17.0,Application Receipt,2025-01-01 13:44:41,,Loan Officer 1
17.0,Document Verification,2025-01-01 14:08:56,2025-01-01 14:33:30,Clerk 1
,Credit Check,2025-01-01 14:35:03,2025-01-01 15:46:45,Credit Analyst 1
17.0,Risk Assesment,2025-01-01 15:56:31,2025-01-01 16:27:59,
17.0,Collateral Evaluation,2025-01-02 05:23:03,2025-01-01 18:09:23,Clerk 1
17.0,Approval Decision,2025-01-01 18:16:45,2025-01-01 18:40:50,Manager 1
17.0,Case Closure,2025-01-01 19:07:42,2025-01-01 19:15:25,Loan Officer 1
,Application Receipt,2025-01-04 00:40:29,2025-01-01 14:20:30,Loan Officer 1
18.0,Document Verification,2025-01-01 14:22:44,2025-01-01 14:41:21,Clerk 1
18.0,Credit Check,2025-01-02 02:02:17,2025-01-01 15:29:35,Legal Advisor 1
18.0,Risk Assessment,2025-01-01 15:37:32,2025-01-01 16:19:39,
18.0,Approval Decision,2025-01-01 16:21:55,2025-01-01 16:50:49,Manager 1
18.0,Loan Agreement Prepartion,2025-01-01 16:54:06,,
18.0,Loan Disbursement,2025-01-01 17:48:42,2025-01-01 18:12:40,Bank Teller 1
18.0,Case Closure,2025-01-01 18:19:05,2025-01-01 18:28:35,Loan Officer 1
19.0,Application Receipt,2025-01-01 14:29:38,2025-01-01 14:52:35,Loan Officer 1
19.0,Document Verification,2025-01-01 14:54:22,2025-01-01 15:38:26,Clerk 1
19.0,Credit Check,,2025-01-01 16:37:30,Credit Analyst 1
19.0,Risk Assessment,2025-01-01 16:41:51,2025-01-01 17:26:37,Risk Analyst 1
19.0,Approval Decision,2025-01-01 17:33:54,2025-01-01 17:55:43,
19.0,Rejection Notification,2025-01-01 18:00:50,2025-01-01 18:14:36,Clerk 1
19.0,Case Closure,01-01-2025 18:18,2025-01-01 18:26:25,Loan Officer 1
,Application Receipt,,2025-01-01 14:39:40,Loan Officer 1
20.0,Document Verification,01/01/2025 15:00:27,2025-01-01 15:29:51,Clerk 1
20.0,Credit Check,2025-01-01 15:33:29,2025-01-01 16:05:37,Credit Analyst 1
20.0,Risk Assessment,,2025-01-01 16:41:44,
20.0,Approval Decision,2025-01-01 16:44:52,2025-01-01 17:05:15,manager 1
20.0,Loan Agreement Preparation,01-01-2025 17:13,2025-01-01 17:57:08,Legal Advisor 1
20.0,Loan Disburesment,2025-01-01 18:00:14,2025-01-01 18:16:05,Bank Teller 1
20.0,Case Closre,2025-01-01 18:20:10,2025-01-01 18:28:07,
21.0,Application Receipt,2025-01-01 14:58:05,2025-01-01 15:15:00,Loan Officer 1
21.0,Document Verification,2025-01-04 13:16:55,2025-01-01 15:48:58,Clerk 1
21.0,Credit Check,2025-01-01 15:54:27,2025-01-01 16:37:43,Credit Analyst 1
21.0,Risk Assessment,2025-01-01 16:37:43,2025-01-01 17:15:17,Risk Analyst 1
21.0,Approval Decision,,2025-01-01 17:52:16,Manager 1
21.0,Loan Agreement Preparation,01/01/2025 17:58:49,2025-01-01 18:33:16,Legal Advisor 1
21.0,Loan Disbursement,2025-01-01 18:35:24,2025-01-01 18:56:35,Bank Teller 1
21.0,Case Closure,2025-01-01 19:01:19,,Loan Officer 1
22.0,Application Receipt,2025-01-01 15:09:47,2025-01-01 15:20:38,
22.0,Document Varification,01/01/2025 15:23:59,2025-01-01 15:59:32,Clerk 1
22.0,Credit Check,,2025-01-01 16:38:04,Credit Analyst 1
22.0,Risk Assessment,2025-01-01 16:40:19,2025-01-01 17:21:01,
22.0,Approval Decision,2025-01-01 17:23:28,2025-01-01 17:49:44,Manager 1
22.0,Loan Agreement Preparation,01/01/2025 17:54:29,2025-01-01 18:41:46,Legal Advisor 1
22.0,Loan Disbursement,,2025-01-01 19:04:20,Bank Teller 1
22.0,Case Closre,2025-01-01 19:10:38,2025-01-01 19:22:13,Loan Officer 1
55456.0,Application Receipt,2025-01-01 15:24:39,,Appraiser 1
55456.0,Document Varification,2025-01-01 15:52:58,2025-01-01 16:23:27,Clerk 1
55456.0,Credit Check,2025-01-01 16:27:42,2025-01-01 17:12:03,Credit Analyst 1
55456.0,Risk Assessment,2025-01-03 21:23:04,2025-01-01 18:05:28,Risk Analyst 1
55456.0,Approval Decision,2025-01-01 18:05:58,2025-01-01 18:29:04,Manager 1
,Loan Agreement Preparation,2025-01-01 18:31:34,2025-01-01 19:22:58,Legal Advisor 1
55456.0,Loan Disbursement,2025-01-01 19:30:59,2025-01-01 19:46:29,Bank Teller 1
55456.0,Case Closure,2025-01-01 19:53:09,2025-01-01 20:07:11,Loan Officer 1
24.0,Application Receipt,2025-01-01 15:52:29,2025-01-01 16:07:04,Loan Officer 1
24.0,Document Verification,2025-01-01 16:12:07,,Risk Analyst 1
24.0,Credit Check,2025-01-01 16:55:59,2025-01-01 17:32:46,Credit Analyst 1
24.0,Risk Assessment,,2025-01-01 18:12:33,Risk Analyst 1
24.0,Approval Decision,,2025-01-01 18:40:45,Manager 1
24.0,Rejection Notification,2025-01-01 18:47:08,2025-01-01 18:57:30,Clerk 1
24.0,Case Closure,2025-01-01 19:03:46,2025-01-01 19:10:08,Loan Officer 1
25.0,Application Receipt,2025-01-01 16:04:02,2025-01-01 16:16:55,LOAN OFFICER 1
25.0,Document Verification,2025-01-03 23:45:12,2025-01-01 16:57:20,
25.0,Credut Check,2025-01-01 16:59:39,2025-01-01 17:43:10,Credit Analyst 1
,Risk Assessment,,2025-01-01 18:09:07,Appraiser 1
25.0,Collateral Evaluation,2025-01-01 18:13:11,2025-01-01 19:23:11,Appraiser 1
,Approval Decision,2025-01-01 19:25:16,2025-01-01 19:48:37,Manager 1
25.0,Loan Agreement Preparation,2025-01-01 19:52:49,2025-01-01 20:48:46,Legal Advisor 1
25.0,Loan Disbursement,2025-01-01 20:55:43,2025-01-01 21:11:59,
25.0,Case Cloasure,2025-01-01 21:30:51,,Clerk 1
26.0,Application Receipt,2025-01-01 16:21:04,2025-01-01 16:32:10,
26.0,Document Varification,2025-01-01 16:41:42,,Clerk 1
26.0,Credit Check,2025-01-01 17:05:35,,credit analyst 1
26.0,Risk Assessment,2025-01-03 02:09:09,2025-01-01 18:52:36,RISK ANALYST 1
26.0,Approval Decision,2025-01-01 18:56:58,2025-01-01 19:26:07,Manager 1
26.0,Rejecton Notification,2025-01-01 19:26:24,2025-01-01 19:34:04,Clerk 1
26.0,Case Closure,,,Loan Officer 1
,Application Receipt,2025-01-01 16:40:25,2025-01-01 16:59:22,Loan Officer 1
27.0,Document Verification,2025-01-01 17:05:00,2025-01-01 17:36:21,Clerk 1
27.0,Credit Check,2025-01-01 17:36:38,2025-01-01 18:22:35,
27.0,Risk Assessment,01.01.2025 18:27,2025-01-01 19:02:59,Risk Analyst 1
27.0,Collateral Evaluation,2025-01-01 19:03:29,2025-01-01 20:23:29,Appraiser 1
27.0,Approval Decision,2025-01-01 20:26:45,2025-01-01 20:54:36,Manager 1
27.0,Loan Agreement Preparation,2025-01-01 21:02:13,2025-01-01 21:35:06,Risk Analyst 1
27.0,Loan Disbursement,2025/01/02 16:28:41,2025-01-01 22:09:10,
27.0,Case Closure,2025-01-01 22:11:42,,Loan Officer 1
28.0,Application Receipt,2025-01-01 17:10:25,2025-01-01 17:25:48,loan officer 1
,Document Verification,2025-01-01 17:33:37,2025-01-01 17:55:51,Clerk 1
,Tax Assessment,,2025-01-01 18:38:58,
,Risk Assessment,2025-01-01 18:40:57,2025-01-01 19:26:39,Risk Analyst 1
28.0,Approval Decision,2025-01-01 19:27:55,2025-01-01 19:53:22,Manager 1
28.0,Loan Agreement Preparation,01-01-2025 20:38,2025-01-01 20:00:03,
28.0,Loan Disbursement,2025-01-01 20:45:36,2025-01-01 21:04:13,Bank Teller 1
,Case Closure,,2025-01-01 21:23:55,Loan Officer 1
,Application Receipt,2025-01-01 17:22:42,,Loan Officer 1
29.0,Docuemnt Verification,2025-01-01 18:20:22,2025-01-01 17:43:32,Clerk 1
29.0,Credit Check,2025-01-01 18:27:09,2025-01-01 19:18:49,Credit Analyst 1
29.0,Risk Assessment,2025-01-01 19:28:23,2025-01-01 19:55:46,Risk Analyst 1
29.0,Approval Decision,2025-01-01 19:56:32,2025-01-01 20:27:17,Manager 1
29.0,Rejection Notification,01/01/2025 20:43:13,2025-01-01 20:34:11,Clerk 1
29.0,Case Closure,2025-01-01 20:50:56,2025-01-01 20:59:57,
44808.0,Application Receipt,2025-01-01 17:44:43,2025-01-01 18:00:28,Loan Officer 1
44808.0,Document Verification,2025-01-01 18:04:45,,Clerk 1
44808.0,Credit Check,2025-01-01 18:31:13,2025-01-01 19:10:16,
44808.0,Risk Assessment,2025-01-01 19:18:46,2025-01-01 19:58:25,Risk Analyst 1
44808.0,Collateral Evaluation,2025-01-01 20:06:39,,Appraiser 1
44808.0,Approval Decision,2025-01-01 22:23:07,2025-01-01 22:57:31,Manager 1
,Rejection Notification,2025-01-01 23:05:48,2025-01-01 23:14:57,Clerk 1
44808.0,Case Closure,01-01-2025 23:22,2025-01-01 23:29:12,
31.0,Application Receipt,,2025-01-01 18:00:07,Loan Officer 1
31.0,Document Verification,,2025-01-01 18:49:03,Clerk 1
31.0,Credit Check,2025-01-01 19:55:14,2025-01-01 18:51:44,Legal Advisor 1
31.0,Risk Assessment,2025/01/01 19:56:06,2025-01-01 20:20:58,Risk Analyst 1
31.0,Approval Decision,,2025-01-01 20:55:03,Manager 1
31.0,Loan Agreement Prepartion,,2025-01-01 21:57:19,bank teller 1
31.0,Loan Disbursement,2025-01-01 22:01:06,2025-01-01 22:30:42,Bank Teller 1
31.0,Case Closure,2025-01-01 22:32:31,2025-01-01 22:43:34,Loan Officer 1
32.0,Application Receipt,2025-01-01 18:26:04,2025-01-01 18:40:06,Loan Officer 1
32.0,Document Verification,2025-01-01 18:40:12,,Clerk 1
32.0,Crdit Check,2025-01-01 19:13:33,,Credit Analyst 1
32.0,Risk Assessment,2025-01-01 20:24:53,,Risk Analyst 1
32.0,Approval Decision,01.01.2025 21:20,,Manager 1
32.0,Rejection Notification,2025-01-01 21:47:24,,Clerk 1
32.0,Case Closure,2025-01-01 22:01:18,2025-01-01 22:13:04,Loan Officer 1
33.0,Application Receipt,,2025-01-01 18:58:45,Loan Officer 1
33.0,Document Verification,2025-01-01 19:04:04,2025-01-01 19:22:15,LegalAdvisor1
33.0,Credit Check,2025-01-01 19:25:33,2025-01-01 20:24:31,Credit Analyst 1
33.0,Risk Assessment,2025-01-01 20:31:33,2025-01-01 21:10:33,Risk Analyst 1
,Approval Decision,2025-01-01 21:11:45,2025-01-01 21:41:17,
33.0,Loan Agreement Preparation,2025-01-01 21:43:13,2025-01-01 22:37:16,Legal Advisor 1
33.0,Loan Disbursement,2025-01-01 22:44:53,2025-01-01 23:09:07,Bank Teller 1
33.0,Case Closure,2025-01-01 23:10:58,2025-01-01 23:21:41,Loan Officer 1
34.0,Application Receipt,2025-01-01 19:11:44,2025-01-01 19:31:14,Loan Officer 1
34.0,Document Verification,2025-01-01 19:32:14,2025-01-01 20:04:13,Clerk 1
34.0,Credit Check,2025-01-01 20:06:00,2025-01-01 21:04:06,Credit Analyst 1
34.0,Risk Assessment,2025-01-01 21:04:15,,
34.0,Approval Decision,2025-01-01 21:46:10,2025-01-01 22:10:08,Manager1
34.0,Loan Agreement Preparation,2025-01-01 22:15:40,,Legal Advisor 1
34.0,Loan Disbursement,2025-01-01 23:07:40,2025-01-01 23:25:13,Bank Teller 1
34.0,Case Closure,2025-01-04 01:37:16,2025-01-01 23:42:51,Loan Officer 1
35.0,Application Receipt,2025-01-01 19:30:32,2025-01-01 19:41:47,
35.0,Document Verification,2025-01-04 04:07:23,2025-01-01 20:06:29,Clerk 1
,Credit Check,2025-01-01 20:10:29,2025-01-01 21:03:36,Credit Analyst 1
35.0,Risk Assessment,2025-01-01 21:04:20,2025-01-01 21:42:03,Risk Analyst 1
35.0,Collateral Evaluation,2025-01-01 21:43:33,2025-01-01 23:08:43,Appraiser 1
35.0,Approval Decision,2025-01-01 23:14:21,2025-01-01 23:33:00,Manager 1
35.0,Loan Agreement Preparation,2025-01-04 16:00:51,2025-01-02 00:49:19,Manager 1
35.0,Loan Disbursmnt,2025-01-02 01:10:01,2025-01-02 00:56:57,Bank Teller 1
35.0,Case Closure,2025-01-02 01:12:16,2025-01-02 01:18:59,Loan Officer 1
,Application Receipt,2025-01-01 19:49:33,2025-01-01 20:07:57,LOAN OFFICER 1
,Document Verifcation,01-01-2025 20:14,2025-01-01 20:43:44,Manager 1
36.0,Credit Check,2025-01-01 20:49:50,2025-01-01 21:38:01,Credit Analyst 1
36.0,Risk Assesment,2025-01-01 21:40:06,2025-01-01 21:55:52,Risk Analyst 1
36.0,Approval Decision,2025-01-01 21:57:58,2025-01-01 22:21:06,Manager 1
36.0,Rejection Notification,2025-01-01 22:22:50,2025-01-01 22:31:21,Clerk 1
36.0,Case Closure,,2025-01-01 22:45:23,Loan Officer 1
37.0,Application Receipt,01.01.2025 20:05,2025-01-01 20:20:27,Loan Officer 1
37.0,Document Verification,2025-01-01 20:27:29,2025-01-01 20:45:47,Clerk 1
37.0,Credit Check,,2025-01-01 21:50:14,Credit Analyst 1
37.0,Risk Assessment,2025-01-01 21:58:07,2025-01-01 22:27:43,
37.0,Collateral Evaluation,2025-01-01 22:37:03,2025-01-01 23:46:14,Appraiser 1
37.0,Approval Decision,2025-01-01 23:50:29,2025-01-02 00:07:09,Manager 1
37.0,Rejection Notification,2025-01-03 16:23:43,2025-01-02 00:25:03,Risk Analyst 1
37.0,Case Closure,,2025-01-02 00:33:19,Loan Officer 1
38.0,Application Receipt,2025-01-01 20:30:21,2025-01-01 20:46:24,Loan Officer 1
38.0,Document Verification,2025-01-01 20:47:38,2025-01-01 21:12:59,Clerk 1
38.0,Credit Check,2025-01-01 21:22:24,,Credit Analyst 1
38.0,Risk Assessment,2025-01-01 22:00:10,2025-01-01 22:36:04,Risk Analyst 1
38.0,Approvel Decision,,2025-01-01 23:01:34,Manager 1
38.0,Loan Agreement Preparation,2025-01-03 22:10:20,2025-01-01 23:47:33,Legal Advisor 1
38.0,Loan Disbursement,2025-01-01 23:48:28,2025-01-02 00:11:52,Bank Teller 1
38.0,Case Closure,2025-01-02 00:33:31,2025-01-02 00:21:29,Loan Officer 1
,Application Receipt,,2025-01-01 21:10:51,Loan Officer 1
39.0,Document Varification,2025-01-01 21:11:15,2025-01-01 21:41:37,clerk 1
,Credit Check,2025-01-01 21:48:08,2025-01-01 22:24:36,Credit Analyst 1
,Risk Assessment,2025-01-01 22:33:46,,
39.0,Approval Decision,2025-01-01 23:25:39,2025-01-01 23:57:53,Appraiser 1
39.0,Loan Agreement Preparation,2025-01-02 00:02:48,2025-01-02 00:55:34,legal advisor 1
39.0,Loan Disbursement,02/01/2025 00:58:54,2025-01-02 01:21:25,Bank Teller 1
39.0,Case Closure,2025-01-02 01:28:07,2025-01-02 01:39:48,Loan Officer 1
40.0,Application Receipt,2025-01-01 21:16:06,2025-01-01 21:28:19,Loan Officer 1
40.0,Notarization,2025-01-01 21:33:49,2025-01-01 21:57:09,clerk 1
,Credit Check,2025/01/01 22:00:23,2025-01-01 22:53:18,Credit Analyst 1
40.0,Risk Assessment,,2025-01-01 23:33:05,Risk Analyst 1
40.0,Approvel Decision,2025-01-01 23:42:58,2025-01-02 00:12:03,Manager 1
40.0,Rejection Notification,2025-01-02 00:18:38,2025-01-02 00:25:39,CLERK 1
40.0,Case Closure,2025-01-02 00:27:31,2025-01-02 00:36:42,CreditAnalyst1
41.0,Application Receipt,,2025-01-01 21:57:41,Loan Officer 1
41.0,Document Verification,2025-01-01 22:06:58,2025-01-01 22:46:38,Clerk 1
41.0,Credit Check,2025-01-01 22:51:01,,CREDIT ANALYST 1
41.0,Risk Assessment,2025-01-02 00:23:59,2025-01-01 23:48:48,
41.0,Approval Decision,2025-01-02 00:30:04,2025-01-02 00:55:18,Manager 1
41.0,Rejection Notification,2025-01-02 01:00:49,2025-01-02 01:12:34,Clerk 1
41.0,Case Closure,,,Loan Officer 1
19351.0,Application Receipt,2025/01/01 22:22:22,2025-01-01 22:00:28,
,Document Verification,2025-01-01 22:27:21,2025-01-01 22:55:21,Clerk1
19351.0,Credit Check,2025-01-01 22:58:05,2025-01-01 23:34:06,Credit Analyst 1
19351.0,Risk Assessment,2025-01-01 23:42:26,2025-01-02 00:29:51,Risk Analyst 1
19351.0,Collateral Evaluation,2025-01-02 00:35:22,2025-01-02 02:03:31,Appraiser 1
19351.0,Approval Decision,2025/01/02 02:07:21,2025-01-02 02:38:40,Manager 1
19351.0,Rejection Notification,,2025-01-02 02:55:46,Clerk 1
19351.0,Case Closure,02/01/2025 03:04:25,2025-01-02 03:13:32,Loan Officer 1
